DEVICE,Tester Type,Tester Config,Handler,Handler Config,Temperature,LogPoint,PPH
CD3301RHHR,VLCT-X1,VLCT-X1,,,,,3079
CD3302RUYR,VLCT-X1,VLCT-X1,,,,,1250
CDC1104RVKR,VLCT-X1,VLCT-X1,,,,,5250
CDC735RHBR,VLCT-X1,VLCT-X1,,,,,1882
CDC736RHBR,VLCT-X1,VLCT-X1,,,,,2216
CDC750RGCR,VLCT-X1,VLCT-X1,,,,,953
CDCLVC1310RHBR,VLCT-X1,VLCT-X1,,,,,2490
CDCM6208V1HRGZR,VLCT-X1,VLCT-X1,,,,,478
CDCM6208V1RGZR,VLCT-X1,VLCT-X1,,,,,464
CDCM6208V1RGZT,VLCT-X1,VLCT-X1,,,,,464
CDCM6208V1ZRGZR,VLCT-X1,VLCT-X1,,,,,465
CDCM6208V1ZRGZT,VLCT-X1,VLCT-X1,,,,,465
CDCM6208V2RGZR,VLCT-X1,VLCT-X1,,,,,461
CDCM6208V2RGZT,VLCT-X1,VLCT-X1,,,,,461
CDCUN1208LPRHBR,VLCT-X1,VLCT-X1,,,,,627
CDCUN1208LPRHBT,VLCT-X1,VLCT-X1,,,,,627
CSD16407Q5,ETS200,ETS200,,,,,5924
CSD17312Q5,ETS200,ETS200,,,,,5863
CSD17570Q5B,ETS200,ETS200,,,,,4031
CSD17570Q5BT,ETS200,ETS200,,,,,4031
CSD17573Q5B,ETS200,ETS200,,,,,5985
CSD18502Q5B,ETS200,ETS200,,,,,4517
CSD18509Q5B,ETS200,ETS200,,,,,5238
CSD18532NQ5B,ETS200,ETS200,,,,,2830
CSD18532Q5B,ETS200,ETS200,,,,,2043
CSD18538Q5B,ETS200,ETS200,,,,,3758
CSD18540Q5B,ETS200,ETS200,,,,,5320
CSD19502Q5B,ETS200,ETS200,,,,,4739
CSD43301Q5M,EAGLE,EAGLE,,,,,3141
CSD58864Q5D,ETS200,ETS200,,,,,3721
CSD58864Q5D,ETS200,ETS200,,,,,6046
CSD58872Q5D,ETS200,ETS200,,,,,3683
CSD58872Q5D,ETS200,ETS200,,,,,5985
CSD58873Q3D,ETS200,ETS200,,,,,3868
CSD58873Q3D,ETS200,ETS200,,,,,5893
CSD58879Q3D,ETS200,ETS200,,,,,3827
CSD58879Q3D,ETS200,ETS200,,,,,5985
CSD59901Q5M,EAGLE,EAGLE,,,,,2454
CSD59962Q5M,EAGLE,EAGLE,,,,,711
CSD59962Q5M,EAGLE,EAGLE,,,,,602
CSD59963Q5M,EAGLE,EAGLE,,,,,1526
CSD85312Q3E,ETS200,ETS200,,,,,3990
CSD86330Q3D,ETS200,ETS200,,,,,3722
CSD86330Q3D,ETS200,ETS200,,,,,5863
CSD86350Q5D,ETS200,ETS200,,,,,3664
CSD86350Q5D,ETS200,ETS200,,,,,6046
CSD86360Q5D,ETS200,ETS200,,,,,3521
CSD86360Q5D,ETS200,ETS200,,,,,5985
CSD87312Q3E,ETS200,ETS200,,,,,3868
CSD87330Q3D,ETS200,ETS200,,,,,3645
CSD87330Q3D,ETS200,ETS200,,,,,5619
CSD87333Q3D,ETS200,ETS200,,,,,4058
CSD87333Q3DT,ETS200,ETS200,,,,,4058
CSD87350Q5D,ETS200,ETS200,,,,,3800
CSD87350Q5D,ETS200,ETS200,,,,,5985
CSD87351Q5D,ETS200,ETS200,,,,,3455
CSD87351Q5D,ETS200,ETS200,,,,,5985
CSD87351ZQ5D,ETS200,ETS200,,,,,3741
CSD87351ZQ5D,ETS200,ETS200,,,,,5985
CSD87352Q5D,ETS200,ETS200,,,,,3721
CSD87352Q5D,ETS200,ETS200,,,,,6046
CSD87353Q5D,ETS200,ETS200,,,,,3683
CSD87353Q5D,ETS200,ETS200,,,,,5985
CSD87381P,EAGLE,EAGLE,,,,,7170
CSD87381PT,EAGLE,EAGLE,,,,,7170
CSD87384M,EAGLE,EAGLE,,,,,8909
CSD87384MT,EAGLE,EAGLE,,,,,8909
CSD87588N,EAGLE,EAGLE,,,,,7676
CSD87588NT,EAGLE,EAGLE,,,,,7676
CSD95372AQ5M,EAGLE,EAGLE,,,,,1710
CSD95372BQ5M,EAGLE,EAGLE,,,,,711
CSD95372BQ5M,EAGLE,EAGLE,,,,,600
CSD95372BQ5MT,EAGLE,EAGLE,,,,,720
CSD95372BQ5MT,EAGLE,EAGLE,,,,,554
CSD95373AQ5M,EAGLE,EAGLE,,,,,1570
CSD95373BQ5M,EAGLE,EAGLE,,,,,689
CSD95373BQ5M,EAGLE,EAGLE,,,,,609
CSD95373BQMC,EAGLE,EAGLE,,,,,711
CSD95375Q4M,EAGLE,EAGLE,,,,,2710
CSD95378BQ5M,EAGLE,EAGLE,,,,,714
CSD95378BQ5M,EAGLE,EAGLE,,,,,551
CSD95379Q3M,EAGLE,EAGLE,,,,,2641
CSD96370Q5M,EAGLE,EAGLE,,,,,2429
CSD96371Q5M,EAGLE,EAGLE,,,,,2470
CSD97370AQ5M,EAGLE,EAGLE,,,,,2447
CSD97370Q5M,EAGLE,EAGLE,,,,,2198
CSD97374Q4M,EAGLE,EAGLE,,,,,2683
CSD97376Q4M,EAGLE,EAGLE,,,,,2625
CSS6308RHHR,I-FLEX,I-FLEX,,,,,622
DAC5578SRGER,EAGLE,EAGLE,,,,,951
DAC5578SRGET,EAGLE,EAGLE,,,,,951
DAC6578SRGER,EAGLE,EAGLE,,,,,714
DAC6578SRGET,EAGLE,EAGLE,,,,,714
DAC7562SDSCR,EAGLE,EAGLE,,,,,967
DAC7562SDSCR,EAGLE,EAGLE,,,,,1164
DAC7578SRGER,EAGLE,EAGLE,,,,,686
DAC7578SRGET,EAGLE,EAGLE,,,,,686
DAC7678SRGER,EAGLE,EAGLE,,,,,476
DAC7678SRGET,EAGLE,EAGLE,,,,,476
DAC7750IRHAR,EAGLE,EAGLE,,,,,1637
DAC7750IRHAR,EAGLE,EAGLE,,,,,237
DAC7760IRHAR,EAGLE,EAGLE,,,,,1327
DAC7760IRHAR,EAGLE,EAGLE,,,,,161
DAC7760IRHAT,EAGLE,EAGLE,,,,,1327
DAC7760IRHAT,EAGLE,EAGLE,,,,,161
DAC8760IRHAR,EAGLE,EAGLE,,,,,1324
DAC8760IRHAR,EAGLE,EAGLE,,,,,109
DAC8760IRHAT,EAGLE,EAGLE,,,,,1324
DAC8760IRHAT,EAGLE,EAGLE,,,,,109
DP83867RGZR,U-FLEX,U-FLEX,,,,,1250
DP83867RGZT,U-FLEX,U-FLEX,,,,,1250
DRV10688DRFR,VLCT-X1,VLCT-X1,,,,,6884
DRV10689DRFR,VLCT-X1,VLCT-X1,,,,,4643
DRV10863DSNR,VLCT-X1,VLCT-X1,,,,,2420
DRV10866DSCR,VLCT-X1,VLCT-X1,,,,,2185
DRV10963JJDSNR,VLCT-X1,VLCT-X1,,,,,1480
DRV10963JLDSNR,VLCT-X1,VLCT-X1,,,,,1480
DRV10963JMDSNR,VLCT-X1,VLCT-X1,,,,,1547
DRV10963JSDSNR,VLCT-X1,VLCT-X1,,,,,1543
DRV10963JUDSNR,VLCT-X1,VLCT-X1,,,,,1434
DRV10963PDSNT,VLCT-X1,VLCT-X1,,,,,1524
DRV2603CRUNR,EAGLE,EAGLE,,,,,8376
DRV2603RUNR,EAGLE,EAGLE,,,,,8203
DRV2665RGPR,EAGLE,EAGLE,,,,,3959
DRV2665RGPT,EAGLE,EAGLE,,,,,3959
DRV2667RGPR,EAGLE,EAGLE,,,,,3274
DRV2667RGPT,EAGLE,EAGLE,,,,,3274
DRV401AIRGWR,EAGLE,EAGLE,,,,,1725
DRV401AIRGWT,EAGLE,EAGLE,,,,,1725
DRV411AIRGPR,EAGLE,EAGLE,,,,,4372
DRV411AIRGPT,EAGLE,EAGLE,,,,,4372
DRV612RGTR,VLCT-X1,VLCT-X1,,,,,3550
DRV612RGTT,VLCT-X1,VLCT-X1,,,,,3550
DRV8307RHAR,I-FLEX,I-FLEX,,,,,2495
DRV8308RHAR,I-FLEX,I-FLEX,,,,,2495
DRV8308RHAT,I-FLEX,I-FLEX,,,,,2495
DRV8601DRBR,EAGLE,EAGLE,,,,,6003
DRV8601DRBT,EAGLE,EAGLE,,,,,6003
DRV8662RGPR,FUSION MX,FUSION MX,,,,,3193
DRV8662RGPT,FUSION MX,FUSION MX,,,,,3193
DRV8812RHDR,I-FLEX,I-FLEX,,,,,3416
DRV8812RHDT,I-FLEX,I-FLEX,,,,,3416
DRV8824RHDR,I-FLEX,I-FLEX,,,,,3816
DRV8824RHDT,I-FLEX,I-FLEX,,,,,3816
DRV8830DRCR,I-FLEX,I-FLEX,,,,,4080
DRV8830DRCT,I-FLEX,I-FLEX,,,,,4080
DRV8832DRCR,I-FLEX,I-FLEX,,,,,3720
DRV8832DRCT,I-FLEX,I-FLEX,,,,,3720
DRV8833RTYR,I-FLEX,I-FLEX,,,,,4000
DRV8833RTYT,I-FLEX,I-FLEX,,,,,4000
DRV8834RGER,I-FLEX,I-FLEX,,,,,3983
DRV8834RGET,I-FLEX,I-FLEX,,,,,3983
DRV8835DSSR,I-FLEX,I-FLEX,,,,,12960
DRV8835DSST,I-FLEX,I-FLEX,,,,,12960
DRV8836DSSR,I-FLEX,I-FLEX,,,,,11600
DRV8837DSGR,I-FLEX,I-FLEX,,,,,13727
DRV8837DSGT,I-FLEX,I-FLEX,,,,,13727
DRV8837LDSGR,I-FLEX,I-FLEX,,,,,13325
DRV8838DSGT,I-FLEX,I-FLEX,,,,,13470
DRV8839DSSR,I-FLEX,I-FLEX,,,,,14194
DRV8850RGYR,I-FLEX,I-FLEX,,,,,11237
DRV91168D1RHFR,VLCT-X1,VLCT-X1,,,,,996
DRV91168RHFR,VLCT-X1,VLCT-X1,,,,,1624
DRV91520RHDR,VLCT-X1,VLCT-X1,,,,,446
DRV91521RHDR,VLCT-X1,VLCT-X1,,,,,708
DRV91680RGZR,VLCT-X1,VLCT-X1,,,,,439
FRE001RHHR,VLCT-X1,VLCT-X1,,,,,1425
FRE004RHBR,VLCT-X1,VLCT-X1,,,,,863
FRE005RGZR,VLCT-X1,VLCT-X1,,,,,838
FRE006RHBR,VLCT-X1,VLCT-X1,,,,,1447
FRE009RHAR,VLCT-X1,VLCT-X1,,,,,896
HD3SS0001RLLR,VLCT-X1,VLCT-X1,,,,,2588
HD3SS215RTQR,VLCT-X1,VLCT-X1,,,,,1558
HD3SS2519RHUR,VLCT-X1,VLCT-X1,,,,,1004
HD3SS2521RHUR,VLCT-X1,VLCT-X1,,,,,1205
HD3SS2521RHUT,VLCT-X1,VLCT-X1,,,,,1205
HD3SS3412RUAR,VLCT-X1,VLCT-X1,,,,,1779
HD3SS3412RUAT,VLCT-X1,VLCT-X1,,,,,1779
HD3SS3415RUAR,VLCT-X1,VLCT-X1,,,,,1966
HD3SS3415RUAT,VLCT-X1,VLCT-X1,,,,,1966
HD3SS6126RUAR,VLCT-X1,VLCT-X1,,,,,1932
HD3SS612RUAR,VLCT-X1,VLCT-X1,,,,,1250
INA188IDRJR,EAGLE,EAGLE,,,,,4513
INA223AIDSKT,EAGLE,EAGLE,,,,,1586
INA230AIRGTR,EAGLE,EAGLE,,,,,3781
INA230AIRGTT,EAGLE,EAGLE,,,,,3781
INA300AIDSQR,EAGLE,EAGLE,,,,,4523
INA3221AIRGVR,EAGLE,EAGLE,,,,,3336
INA3221AIRGVT,EAGLE,EAGLE,,,,,3336
INA826AIDRGR,EAGLE,EAGLE,,,,,1068
INA826AIDRGT,EAGLE,EAGLE,,,,,1068
LM10692RMBR,EAGLE,EAGLE,,,,,639
LM10692RMBT,EAGLE,EAGLE,,,,,639
LM10692RMYR,EAGLE,EAGLE,,,,,639
LM10710RMBR,EAGLE,EAGLE,,,,,1333
LM26430RGZR,EAGLE,EAGLE,,,,,1148
LM26430RGZT,EAGLE,EAGLE,,,,,1148
MSP430F2001IRSAR,I-FLEX,I-FLEX,,,,,2099
MSP430F2001IRSAT,I-FLEX,I-FLEX,,,,,2099
MSP430F2001TRSAR,I-FLEX,I-FLEX,,,,,2225
MSP430F2001TRSAT,I-FLEX,I-FLEX,,,,,2225
MSP430F2011IRSAR,I-FLEX,I-FLEX,,,,,2224
MSP430F2011IRSAT,I-FLEX,I-FLEX,,,,,2224
MSP430F2011TRSAR,I-FLEX,I-FLEX,,,,,2230
MSP430F2011TRSAT,I-FLEX,I-FLEX,,,,,2230
MSP430F2101IRGER,I-FLEX,I-FLEX,,,,,2983
MSP430F2101IRGET,I-FLEX,I-FLEX,,,,,2983
MSP430F2101TRGER,I-FLEX,I-FLEX,,,,,2960
MSP430F2101TRGET,I-FLEX,I-FLEX,,,,,2960
MSP430F2111IRGER,I-FLEX,I-FLEX,,,,,2927
MSP430F2111IRGET,I-FLEX,I-FLEX,,,,,2927
MSP430F2111TRGER,I-FLEX,I-FLEX,,,,,3065
MSP430F2111TRGET,I-FLEX,I-FLEX,,,,,3065
MSP430F2121IRGER,I-FLEX,I-FLEX,,,,,3046
MSP430F2121IRGET,I-FLEX,I-FLEX,,,,,3046
MSP430F2121TRGER,I-FLEX,I-FLEX,,,,,2860
MSP430F2121TRGET,I-FLEX,I-FLEX,,,,,2860
MSP430F2131IRGER,I-FLEX,I-FLEX,,,,,2972
MSP430F2131IRGET,I-FLEX,I-FLEX,,,,,2972
MSP430F2131TRGER,I-FLEX,I-FLEX,,,,,2985
MSP430F2131TRGET,I-FLEX,I-FLEX,,,,,2985
MSP430F2232IRHAR,IFLEX-384,IFLEX-384,,,,,2037
MSP430F2232IRHAT,IFLEX-384,IFLEX-384,,,,,2037
MSP430F2232TRHAR,IFLEX-384,IFLEX-384,,,,,1991
MSP430F2232TRHAT,IFLEX-384,IFLEX-384,,,,,1991
MSP430F2234IRHAR,IFLEX-384,IFLEX-384,,,,,1972
MSP430F2234IRHAT,IFLEX-384,IFLEX-384,,,,,1972
MSP430F2252IRHAR,IFLEX-384,IFLEX-384,,,,,2050
MSP430F2252IRHAT,IFLEX-384,IFLEX-384,,,,,2050
MSP430F2252TRHAR,IFLEX-384,IFLEX-384,,,,,1991
MSP430F2252TRHAT,IFLEX-384,IFLEX-384,,,,,1991
MSP430F2254IRHAR,IFLEX-384,IFLEX-384,,,,,2017
MSP430F2254IRHAT,IFLEX-384,IFLEX-384,,,,,2017
MSP430F2254TRHAR,IFLEX-384,IFLEX-384,,,,,1524
MSP430F2254TRHAT,IFLEX-384,IFLEX-384,,,,,1524
MSP430F2272IRHAR,IFLEX-384,IFLEX-384,,,,,2035
MSP430F2272IRHAT,IFLEX-384,IFLEX-384,,,,,2035
MSP430F2272TRHAR,IFLEX-384,IFLEX-384,,,,,2003
MSP430F2272TRHAT,IFLEX-384,IFLEX-384,,,,,2003
MSP430F2274IRHAR,IFLEX-384,IFLEX-384,,,,,2003
MSP430F2274IRHAT,IFLEX-384,IFLEX-384,,,,,2003
MSP430F2274TRHAR,IFLEX-384,IFLEX-384,,,,,1954
MSP430F2274TRHAT,IFLEX-384,IFLEX-384,,,,,1954
MSP430F5212IRGZT,IFLEX-384,IFLEX-384,,,,,3433
MSP430F5214IRGZR,IFLEX-384,IFLEX-384,,,,,3337
MSP430F5214IRGZT,IFLEX-384,IFLEX-384,,,,,3337
MSP430F5217IRGCT,IFLEX-384,IFLEX-384,,,,,2652
MSP430F5219IRGCT,IFLEX-384,IFLEX-384,,,,,2671
MSP430F5222IRGZR,IFLEX-384,IFLEX-384,,,,,3342
MSP430F5222IRGZT,IFLEX-384,IFLEX-384,,,,,3342
MSP430F5224IRGZR,IFLEX-384,IFLEX-384,,,,,3412
MSP430F5229IRGCR,IFLEX-384,IFLEX-384,,,,,2646
MSP430F5229IRGCT,IFLEX-384,IFLEX-384,,,,,2646
MSP430F5232IRGZT,IFLEX-384,IFLEX-384,,,,,3385
MSP430F5237IRGCT,IFLEX-384,IFLEX-384,,,,,2653
MSP430F5239IRGCT,IFLEX-384,IFLEX-384,,,,,2719
MSP430F5242IRGZT,IFLEX-384,IFLEX-384,,,,,3427
MSP430F5244IRGZR,IFLEX-384,IFLEX-384,,,,,3412
MSP430F5247IRGCR,IFLEX-384,IFLEX-384,,,,,2707
MSP430F5247IRGCT,IFLEX-384,IFLEX-384,,,,,2707
MSP430F5249IRGCR,IFLEX-384,IFLEX-384,,,,,2713
MSP430F5249IRGCT,IFLEX-384,IFLEX-384,,,,,2713
MSP430F5252IRGCT,IFLEX-384,IFLEX-384,,,,,3074
MSP430F5254IRGCT,IFLEX-384,IFLEX-384,,,,,3121
MSP430F5255IRGCR,IFLEX-384,IFLEX-384,,,,,2982
MSP430F5255IRGCT,IFLEX-384,IFLEX-384,,,,,2982
MSP430F5259IRGCR,IFLEX-384,IFLEX-384,,,,,3104
MSP430F5259IRGCT,IFLEX-384,IFLEX-384,,,,,3104
MSP430F5340IRGZR,IFLEX-384,IFLEX-384,,,,,3677
MSP430F5340IRGZT,IFLEX-384,IFLEX-384,,,,,3677
MSP430F5341IRGZR,IFLEX-384,IFLEX-384,,,,,3659
MSP430F5341IRGZT,IFLEX-384,IFLEX-384,,,,,3659
MSP430F5342IRGZR,IFLEX-384,IFLEX-384,,,,,3659
MSP430F5342IRGZT,IFLEX-384,IFLEX-384,,,,,3659
MSP430FR5721IRHAR,IFLEX-384,IFLEX-384,,,,,1726
MSP430FR5728IRGER,IFLEX-384,IFLEX-384,,,,,2260
MSP430FR5735IRHAR,IFLEX-384,IFLEX-384,,,,,1654
MSP430FR5738IRGER,IFLEX-384,IFLEX-384,,,,,2298
MSP430FR5949IRHAR,IFLEX-384,IFLEX-384,,,,,2582
MSP430FR5959IRHAR,IFLEX-384,IFLEX-384,,,,,2392
MSP430FR5969IRGZR,IFLEX-384,IFLEX-384,,,,,2389
MSP430G2001IRSA16R,I-FLEX,I-FLEX,,,,,3272
MSP430G2001IRSA16T,I-FLEX,I-FLEX,,,,,3272
MSP430G2101IRSA16R,I-FLEX,I-FLEX,,,,,3412
MSP430G2101IRSA16T,I-FLEX,I-FLEX,,,,,3412
MSP430G2102IRSA16R,I-FLEX,I-FLEX,,,,,2470
MSP430G2102IRSA16T,I-FLEX,I-FLEX,,,,,2470
MSP430G2111IRSA16R,I-FLEX,I-FLEX,,,,,3123
MSP430G2111IRSA16T,I-FLEX,I-FLEX,,,,,3123
MSP430G2112IRSA16R,I-FLEX,I-FLEX,,,,,2442
MSP430G2112IRSA16T,I-FLEX,I-FLEX,,,,,2442
MSP430G2132IRSA16R,I-FLEX,I-FLEX,,,,,2449
MSP430G2132IRSA16T,I-FLEX,I-FLEX,,,,,2449
MSP430G2152IRSA16R,I-FLEX,I-FLEX,,,,,2757
MSP430G2152IRSA16T,I-FLEX,I-FLEX,,,,,2757
MSP430G2153IRHB32R,I-FLEX,I-FLEX,,,,,2213
MSP430G2153IRHB32T,I-FLEX,I-FLEX,,,,,2213
MSP430G2201IRSA16R,I-FLEX,I-FLEX,,,,,3179
MSP430G2201IRSA16T,I-FLEX,I-FLEX,,,,,3179
MSP430G2202IRSA16R,I-FLEX,I-FLEX,,,,,2549
MSP430G2202IRSA16T,I-FLEX,I-FLEX,,,,,2549
MSP430G2203IRHB32R,I-FLEX,I-FLEX,,,,,2197
MSP430G2203IRHB32T,I-FLEX,I-FLEX,,,,,2197
MSP430G2211IRSA16R,I-FLEX,I-FLEX,,,,,3272
MSP430G2211IRSA16T,I-FLEX,I-FLEX,,,,,3272
MSP430G2212IRSA16R,I-FLEX,I-FLEX,,,,,2442
MSP430G2212IRSA16T,I-FLEX,I-FLEX,,,,,2442
MSP430G2213IRHB32R,I-FLEX,I-FLEX,,,,,2216
MSP430G2213IRHB32T,I-FLEX,I-FLEX,,,,,2216
MSP430G2232IRSA16R,I-FLEX,I-FLEX,,,,,2351
MSP430G2232IRSA16T,I-FLEX,I-FLEX,,,,,2351
MSP430G2233IRHB32R,I-FLEX,I-FLEX,,,,,2266
MSP430G2233IRHB32T,I-FLEX,I-FLEX,,,,,2266
MSP430G2252IRSA16R,I-FLEX,I-FLEX,,,,,2376
MSP430G2252IRSA16T,I-FLEX,I-FLEX,,,,,2376
MSP430G2253IRHB32R,I-FLEX,I-FLEX,,,,,2215
MSP430G2253IRHB32T,I-FLEX,I-FLEX,,,,,2215
MSP430G2302IRSA16R,I-FLEX,I-FLEX,,,,,2359
MSP430G2302IRSA16T,I-FLEX,I-FLEX,,,,,2359
MSP430G2303IRHB32R,I-FLEX,I-FLEX,,,,,2264
MSP430G2303IRHB32T,I-FLEX,I-FLEX,,,,,2264
MSP430G2312IRSA16R,I-FLEX,I-FLEX,,,,,2417
MSP430G2312IRSA16T,I-FLEX,I-FLEX,,,,,2417
MSP430G2313IRHB32R,I-FLEX,I-FLEX,,,,,2322
MSP430G2313IRHB32T,I-FLEX,I-FLEX,,,,,2322
MSP430G2332IRSA16R,I-FLEX,I-FLEX,,,,,2393
MSP430G2332IRSA16T,I-FLEX,I-FLEX,,,,,2393
MSP430G2333IRHB32R,I-FLEX,I-FLEX,,,,,2272
MSP430G2333IRHB32T,I-FLEX,I-FLEX,,,,,2272
MSP430G2352IRSA16R,I-FLEX,I-FLEX,,,,,2359
MSP430G2352IRSA16T,I-FLEX,I-FLEX,,,,,2359
MSP430G2353IRHB32R,I-FLEX,I-FLEX,,,,,2203
MSP430G2353IRHB32T,I-FLEX,I-FLEX,,,,,2203
MSP430G2402IRSA16R,I-FLEX,I-FLEX,,,,,2561
MSP430G2402IRSA16T,I-FLEX,I-FLEX,,,,,2561
MSP430G2403IRHB32R,I-FLEX,I-FLEX,,,,,2239
MSP430G2403IRHB32T,I-FLEX,I-FLEX,,,,,2239
MSP430G2412IRSA16R,I-FLEX,I-FLEX,,,,,2442
MSP430G2412IRSA16T,I-FLEX,I-FLEX,,,,,2442
MSP430G2413IRHB32R,I-FLEX,I-FLEX,,,,,2260
MSP430G2413IRHB32T,I-FLEX,I-FLEX,,,,,2260
MSP430G2432IRSA16R,I-FLEX,I-FLEX,,,,,2413
MSP430G2432IRSA16T,I-FLEX,I-FLEX,,,,,2413
MSP430G2433IRHB32R,I-FLEX,I-FLEX,,,,,2275
MSP430G2433IRHB32T,I-FLEX,I-FLEX,,,,,2275
MSP430G2444IRHA40R,IFLEX-384,IFLEX-384,,,,,2002
MSP430G2444IRHA40T,IFLEX-384,IFLEX-384,,,,,2002
MSP430G2452IRSA16R,I-FLEX,I-FLEX,,,,,2511
MSP430G2452IRSA16T,I-FLEX,I-FLEX,,,,,2511
MSP430G2453IRHB32R,I-FLEX,I-FLEX,,,,,2278
MSP430G2453IRHB32T,I-FLEX,I-FLEX,,,,,2278
MSP430G2513IRHB32R,I-FLEX,I-FLEX,,,,,2284
MSP430G2513IRHB32T,I-FLEX,I-FLEX,,,,,2284
MSP430G2533IRHB32R,I-FLEX,I-FLEX,,,,,2255
MSP430G2533IRHB32T,I-FLEX,I-FLEX,,,,,2255
MSP430G2544IRHA40R,IFLEX-384,IFLEX-384,,,,,1965
MSP430G2544IRHA40T,IFLEX-384,IFLEX-384,,,,,1965
MSP430G2553IRHB32R,I-FLEX,I-FLEX,,,,,2251
MSP430G2553IRHB32T,I-FLEX,I-FLEX,,,,,2251
MSP430G2744IRHA40R,IFLEX-384,IFLEX-384,,,,,2019
MSP430G2744IRHA40T,IFLEX-384,IFLEX-384,,,,,2019
MSP430I2040TRHBR,IFLEX-384,IFLEX-384,,,,,1957
MSP430TCH5ERHBT,I-FLEX,I-FLEX,,,,,2217
MSP430V159IRHAR,IFLEX-384,IFLEX-384,,,,,1669
MSP430V203IRGER,I-FLEX,I-FLEX,,,,,2977
MSP430V203IRGET,I-FLEX,I-FLEX,,,,,2977
MSP430V204TRGCR,I-FLEX,I-FLEX,,,,,1029
MSP430V253IRSAR,I-FLEX,I-FLEX,,,,,1823
MSP430V256IRSAR,I-FLEX,I-FLEX,,,,,2083
MSP430V260IRHAR,IFLEX-384,IFLEX-384,,,,,1699
MSP430V261IRHAR,IFLEX-384,IFLEX-384,,,,,1673
MSP430V277IRSAR,I-FLEX,I-FLEX,,,,,1778
MSP430V278IRSAR,I-FLEX,I-FLEX,,,,,1809
MSP430V282TRGCR,I-FLEX,I-FLEX,,,,,516
MSP430V316IRSA16R,I-FLEX,I-FLEX,,,,,3035
MSP430V325IRHAR,IFLEX-384,IFLEX-384,,,,,1776
MSP430V325IRHAT,IFLEX-384,IFLEX-384,,,,,1776
MSP430V331IRHAR,IFLEX-384,IFLEX-384,,,,,1506
MSP430V358IRSA16R,I-FLEX,I-FLEX,,,,,2364
MSP430V363IRSA16R,I-FLEX,I-FLEX,,,,,3003
MSP430V366IRSAR,I-FLEX,I-FLEX,,,,,2959
MSP430V372IRHA40R,I-FLEX,I-FLEX,,,,,1680
MSP430V377IRSAR,I-FLEX,I-FLEX,,,,,3079
MSP430V388IRSA16R,I-FLEX,I-FLEX,,,,,3149
MSP430V558IRSA16R,I-FLEX,I-FLEX,,,,,2319
MSP430V592IRHB32R,I-FLEX,I-FLEX,,,,,2150
NN1001RSHR,VLCT-X1,VLCT-X1,,,,,1010
NN1001RSHT,VLCT-X1,VLCT-X1,,,,,1010
NN1001TRSHRQ1,VLCT-X1,VLCT-X1,,,,,908
NN1001TRSHTQ1,VLCT-X1,VLCT-X1,,,,,908
NN1002RGZ,VLCT-X1,VLCT-X1,,,,,691
NN1002RGZR,VLCT-X1,VLCT-X1,,,,,691
ONET1151LRGER,VLCT-X1,VLCT-X1,,,,,913
ONET1151LRGET,VLCT-X1,VLCT-X1,,,,,913
ONET1151MRGTR,VLCT-X1,VLCT-X1,,,,,3181
ONET1151MRGTT,VLCT-X1,VLCT-X1,,,,,3181
ONET1151PRGTR,VLCT-X1,VLCT-X1,,,,,2274
ONET1151PRGTT,VLCT-X1,VLCT-X1,,,,,2274
ONET8501PBRGTR,VLCT-X1,VLCT-X1,,,,,1996
ONET8501PBRGTT,VLCT-X1,VLCT-X1,,,,,1996
ONET8501PRGTR,VLCT-X1,VLCT-X1,,,,,1279
ONET8501PRGTT,VLCT-X1,VLCT-X1,,,,,1279
ONET8501VRGPR,VLCT-X1,VLCT-X1,,,,,1305
ONET8501VRGPT,VLCT-X1,VLCT-X1,,,,,1305
OPA2313IDRGR,EAGLE,EAGLE,,,,,4436
OPA2313IDRGT,EAGLE,EAGLE,,,,,4436
OPA2314AIDRBR,EAGLE,EAGLE,,,,,5616
OPA2314AIDRBT,EAGLE,EAGLE,,,,,5616
OPA2314ASDRBTEP,EAGLE,EAGLE,,,,,3773
OPA2314ASDRBTEP,EAGLE,EAGLE,,,,,5032
OPA2333AIDRBR,EAGLE,EAGLE,,,,,2791
OPA2333AIDRBT,EAGLE,EAGLE,,,,,2791
OPA2373AIDRCR,EAGLE,EAGLE,,,,,2912
P3039A1BTRSKT,VLCT-X1,VLCT-X1,,,,,809
P8352ABSU0RKCRG4,I-FLEX,I-FLEX,,,,,127
P8352AEU0RKCRG4,I-FLEX,I-FLEX,,,,,127
P9039A1BTRSKT,VLCT-X1,VLCT-X1,,,,,811
PAD2005RSLR,VLCT-X1,VLCT-X1,,,,,1250
PAFE4303RSL,VLCT-X1,VLCT-X1,,,,,1250
PCM1774RGPR,VLCT,VLCT,,,,,1397
PCM1774RGPT,VLCT,VLCT,,,,,1397
PCM3070IRHBR,VLCT-X1,VLCT-X1,,,,,718
PCM3070IRHBT,VLCT-X1,VLCT-X1,,,,,718
PGA400QRHHTEP,I-FLEX,I-FLEX,,,,,1250
PGA900ARHHR,I-FLEX,I-FLEX,,,,,1250
PGA900ARHHRHY0,I-FLEX,I-FLEX,,,,,1250
PSH8370DBA0RKCRG4,I-FLEX,I-FLEX,,,,,107
PSN761401RHA,VLCT-X1,VLCT-X1,,,,,870
PSN8C050B0RGZR,VLCT-X1,VLCT-X1,,,,,1764
